Unnamed: 0,Title,id,rating,genres,Release year
434,Taken,8681,PG-13,Action;Thriller,2008
435,Cinderella II: Dreams Come True,14128,G,Family;Animation;Romance;Fantasy,2002
436,Silence,68730,R,Drama;History,2016
437,Brightburn,531309,R,Horror;Science Fiction;Thriller;Mystery,2019
438,The Mummy,564,PG-13,Adventure;Action;Fantasy,1999
439,Spider-Man 3,559,PG-13,Action;Adventure;Science Fiction,2007
440,Toy Story 3,10193,G,Animation;Family;Comedy,2010
441,Cars 2,49013,G,Animation;Family;Adventure;Comedy,2011
442,The Martian,286217,PG-13,Drama;Adventure;Science Fiction,2015
443,Beauty and the Beast: The Enchanted Christmas,13313,G,Animation;Family;Fantasy,1997
444,Misery,1700,R,Drama;Thriller,1990
445,Once Upon a Time... in Hollywood,466272,R,Comedy;Drama;Thriller,2019
446,Good Will Hunting,489,R,Drama,1997
447,Strictly Confidential,1182297,R,Mystery;Thriller,2024
449,How to Train Your Dragon: The Hidden World,166428,PG,Animation;Family;Adventure,2019
450,Terminator 2: Judgment Day,280,R,Action;Thriller;Science Fiction,1991
451,Judge Dredd,9482,R,Science Fiction,1995
452,Sicario,273481,R,Action;Crime;Thriller,2015
453,Ford v Ferrari,359724,PG-13,Drama;Action;History,2019
454,Allied,369885,R,Action;Drama;War;Romance;Thriller,2016
455,xXx: Return of Xander Cage,47971,PG-13,Action;Adventure;Crime,2017
456,Mission: Impossible - Fallout,353081,PG-13,Action;Adventure,2018
457,Jurassic World,135397,PG-13,Action;Adventure;Science Fiction;Thriller,2015
458,Grown Ups,38365,PG-13,Comedy,2010
459,Gemini Man,453405,PG-13,Science Fiction;Action;Thriller,2019
460,Downsizing,301337,R,Drama;Science Fiction,2017
461,Lady Bird,391713,R,Drama;Comedy,2017
462,Alice in Wonderland,12155,PG,Family;Fantasy;Adventure,2010
463,Kate,597891,R,Action,2021
464,Kate,597891,R,Action,2021
465,Fantastic Beasts and Where to Find Them,259316,PG-13,Fantasy;Adventure,2016
466,The Imitation Game,205596,PG-13,History;Drama;Thriller;War,2014
467,GoodFellas,769,R,Drama;Crime,1990
468,Pacific Rim,68726,PG-13,Action;Science Fiction;Adventure,2013
469,After We Fell,744275,R,Romance;Drama,2021
470,Shazam!,287947,PG-13,Action;Comedy;Fantasy,2019
471,Sing,335797,PG,Animation;Comedy;Family;Music,2016
472,Friday,10634,R,Comedy,1995
473,Radical,1058694,PG-13,Drama,2023
474,X-Men: Apocalypse,246655,PG-13,Action;Adventure;Science Fiction;Fantasy,2016
475,Predator 2,169,R,Science Fiction;Action;Thriller,1990
476,Penguins of Madagascar,270946,PG,Family;Animation;Adventure;Comedy,2014
477,"Ruby Gillman, Teenage Kraken",1040148,PG,Animation;Family;Fantasy;Comedy,2023
478,Dark City,2666,R,Mystery;Science Fiction,1998
479,Platoon,792,R,Drama;War;Action,1986
480,The Karate Kid,38575,PG,Action;Adventure;Drama;Family,2010
481,The Bad Guys,629542,PG,Family;Animation;Adventure;Comedy;Crime,2022
482,Planet of the Apes,869,PG-13,Thriller;Science Fiction;Action;Adventure,2001
483,Heart of Stone,724209,PG-13,Thriller;Action,2023
485,No Hard Feelings,884605,R,Comedy;Romance,2023
486,Soul,508442,PG,Animation;Family;Comedy;Fantasy,2020
488,Nimona,961323,PG,Adventure;Animation;Fantasy;Family,2023
489,Bohemian Rhapsody,424694,PG-13,Music;Drama,2018
490,Cruella,337404,PG-13,Comedy;Crime,2021
491,Knights of the Zodiac,455476,PG-13,Fantasy;Action;Adventure,2023
492,The King's Man,476669,R,Action;Comedy;Adventure;Thriller,2021
493,Transformers: Age of Extinction,91314,PG-13,Science Fiction;Action;Adventure,2014
494,The Smurfs: A Christmas Carol,79443,PG,Animation;Comedy;Family,2011
495,Ice Age: Dawn of the Dinosaurs,8355,PG,Animation;Comedy;Family;Adventure,2009
496,The Truman Show,37165,PG,Comedy;Drama,1998
497,The Conjuring 2,259693,R,Horror,2016
498,No Country for Old Men,6977,R,Crime;Drama;Thriller,2007
499,American Fiction,1056360,R,Comedy;Drama,2023
500,"Snoopy Presents: Welcome Home, Franklin",1128606,G,Animation;Family,2024
501,The Shack,345938,PG-13,Drama;Fantasy,2017
502,The Lobster,254320,R,Comedy;Drama;Romance,2015
503,The Croods: A New Age,529203,PG,Animation;Family;Adventure;Fantasy;Comedy,2020
504,Star Wars: The Last Jedi,181808,PG-13,Adventure;Action;Science Fiction,2017
505,Hell Hath No Fury,877013,R,Action;War,2021
506,The Fifth Element,18,PG-13,Adventure;Fantasy;Action;Thriller;Science Fiction,1997
507,Annabelle: Creation,396422,R,Horror,2017
508,Stand by Me,235,R,Crime;Drama,1986
509,Kandahar,717930,R,Action;Thriller,2023
510,Don't Look Up,646380,R,Comedy;Science Fiction;Drama,2021
511,No One Will Save You,820609,PG-13,Horror;Science Fiction;Thriller,2023
512,Thor,10195,PG-13,Adventure;Fantasy;Action,2011
513,Ted,72105,R,Comedy;Fantasy,2012
514,Scream 2,4233,R,Horror;Mystery,1997
515,Jurassic World: Fallen Kingdom,351286,PG-13,Action;Adventure;Science Fiction;Thriller,2018
516,Tomb Raider,338970,PG-13,Action;Adventure;Fantasy,2018
517,American Pie,2105,R,Comedy;Romance,1999
519,Sneakers,2322,PG-13,Comedy;Crime;Drama,1992
520,Late Night with the Devil,938614,R,Horror,2024
521,Kingdom of Heaven,1495,R,Drama;Action;Adventure;History;War,2005
522,The Predator,346910,R,Science Fiction;Action;Adventure,2018
523,Red Sparrow,401981,R,Thriller;Mystery,2018
524,After We Collided,613504,R,Romance;Drama,2020
525,Wreck-It Ralph,82690,PG,Family;Animation;Comedy;Adventure,2012
526,The Equalizer 2,345887,R,Action;Thriller;Crime,2018
527,The Boss Baby: Family Business,459151,PG,Animation;Comedy;Adventure;Family,2021
528,Fargo,275,R,Crime;Drama;Thriller,1996
529,Man of Steel,49521,PG-13,Action;Adventure;Science Fiction,2013
530,Pixels,257344,PG-13,Action;Comedy;Science Fiction,2015
531,Percy Jackson & the Olympians: The Lightning Thief,32657,PG,Adventure;Fantasy;Family,2010
532,Ice Age: Continental Drift,57800,PG,Animation;Comedy;Adventure;Family,2012
533,The Hunger Games: Catching Fire,101299,PG-13,Adventure;Action;Science Fiction,2013
534,The Hunt,514847,R,Action;Thriller;Horror,2020
535,Furious 7,168259,PG-13,Action;Thriller;Crime,2015
537,Bad Boys for Life,38700,R,Thriller;Action;Crime,2020
538,Bad Boys for Life,38700,R,Thriller;Action;Crime,2020
539,The Dark Knight Rises,49026,PG-13,Action;Crime;Drama;Thriller,2012
540,Boyka: Undisputed IV,348893,R,Action;Drama,2016
541,Guardians of the Galaxy Vol. 2,283995,PG-13,Science Fiction;Adventure;Action,2017
542,Night Swim,1072342,PG-13,Horror,2024
543,Next Goal Wins,621587,PG-13,Comedy;Drama,2023
545,La La Land,313369,PG-13,Comedy;Drama;Romance;Music,2016
546,The Matrix Resurrections,624860,R,Science Fiction;Action;Adventure,2021
547,Spirit: Stallion of the Cimarron,9023,G,Animation;Adventure;Comedy;Family;Drama;Western;Romance,2002
548,I Am Legend,6479,PG-13,Drama;Science Fiction;Thriller,2007
549,Inferno,10908,R,Action;Drama;Romance,1999
550,Species,9348,R,Science Fiction;Horror;Action,1995
551,Léon: The Professional,101,R,Crime;Drama;Action,1994
552,Total Recall,861,R,Action;Adventure;Science Fiction,1990
553,The Departed,1422,R,Drama;Thriller;Crime,2006
554,May December,839369,R,Drama;Comedy,2023
555,Mid-Century,916735,R,Horror;Thriller;Drama;Mystery,2022
556,After Ever Happy,744276,R,Romance;Drama,2022
557,Knox Goes Away,972614,R,Thriller;Crime,2024
558,The Dark Tower,353491,PG-13,Fantasy;Action;Science Fiction,2017
559,Pride & Prejudice,4348,PG,Drama;Romance,2005
561,The Emoji Movie,378236,PG,Animation;Family;Comedy,2017
562,Star Wars: The Force Awakens,140607,PG-13,Adventure;Action;Science Fiction,2015
564,Rush Hour,2109,PG-13,Action;Comedy;Crime,1998
565,Secret of the Wings,75258,G,Animation;Family;Fantasy;Adventure,2012
566,The Abyss,2756,PG-13,Adventure;Action;Thriller;Science Fiction,1989
567,Mulan,337401,PG-13,Adventure;Fantasy;Drama;Action,2020
568,Knives Out,546554,PG-13,Comedy;Crime;Mystery,2019
569,Scouts Guide to the Zombie Apocalypse,273477,R,Comedy;Horror,2015
571,Fear,880100,R,Horror;Drama,2023
572,Star Wars: The Rise of Skywalker,181812,PG-13,Adventure;Action;Science Fiction,2019
573,War of the Worlds,74,PG-13,Adventure;Thriller;Science Fiction,2005
574,Hereditary,493922,R,Horror;Mystery;Thriller,2018
575,Challengers,937287,R,Romance;Drama,2024
576,Rush Hour 2,5175,PG-13,Action;Comedy;Crime,2001
577,American Gangster,4982,R,Drama;Crime,2007
578,Corpse Bride,3933,PG,Romance;Fantasy;Animation,2005
579,Alita: Battle Angel,399579,PG-13,Action;Science Fiction;Adventure,2019
580,X-Men: Days of Future Past,127585,PG-13,Action;Adventure;Science Fiction,2014
581,The Last Samurai,616,R,Drama;Action;War,2003
582,Madagascar,953,PG,Family;Animation;Adventure;Comedy,2005
583,The Incredibles,9806,PG,Action;Adventure;Animation;Family,2004
584,Blended,232672,PG-13,Comedy;Romance,2014
585,Mission: Impossible,954,PG-13,Adventure;Action;Thriller,1996
586,Saltburn,930564,R,Drama;Comedy;Thriller,2023
587,Muzzle,939335,R,Action,2023
589,Muzzle,939335,R,Action,2023
591,Brave,62177,PG,Animation;Adventure;Comedy;Family;Action;Fantasy,2012
592,Project X,57214,R,Comedy,2012
593,Monsters University,62211,G,Animation;Family,2013
594,The SpongeBob SquarePants Movie,11836,PG,Family;Animation;Comedy;Fantasy;Adventure,2004
595,American Psycho,1359,R,Thriller;Drama;Crime,2000
596,Jumanji: Welcome to the Jungle,353486,PG-13,Adventure;Comedy;Fantasy,2017
597,The Walking Dead: The Return,1246596,R,Documentary,2024
598,A Quiet Place Part II,520763,PG-13,Science Fiction;Thriller;Horror,2021
599,A Beautiful Mind,453,PG-13,Drama;Romance,2001
600,Hidden Figures,381284,PG,Drama;History,2016
601,The Garfield Movie,748783,PG,Animation;Comedy;Family;Adventure,2024
602,The Curious Case of Benjamin Button,4922,PG-13,Drama;Fantasy;Romance,2008
603,Insidious: The Red Door,614479,PG-13,Horror;Mystery;Thriller,2023
604,Meet Joe Black,297,PG-13,Fantasy;Drama;Romance,1998
605,Insurgent,262500,PG-13,Action;Adventure;Science Fiction;Thriller,2015
606,Now You See Me,75656,PG-13,Thriller;Crime,2013
607,Aladdin,420817,PG,Adventure;Fantasy;Romance;Family,2019
608,How to Train Your Dragon,10191,PG,Fantasy;Adventure;Animation;Family,2010
609,Glass,450465,PG-13,Thriller;Drama;Science Fiction,2019
611,Ice Age: The Meltdown,950,PG,Animation;Family;Comedy;Adventure,2006
612,The Whale,785084,R,Drama,2022
613,Troy,652,R,Adventure;History;War;Action,2004
614,Independence Day,602,PG-13,Action;Adventure;Science Fiction,1996
615,Rambo,7555,R,Action;Thriller;War,2008
616,Ready Player One,333339,PG-13,Adventure;Action;Science Fiction,2018
617,Ready or Not,567609,R,Comedy;Horror;Thriller,2019
618,Life,395992,R,Horror;Science Fiction;Mystery;Thriller,2017
619,The Rock,9802,R,Action;Adventure;Thriller,1996
620,Zombieland,19908,R,Comedy;Horror,2009
621,57 Seconds,937249,R,Thriller;Science Fiction;Action,2023
622,Rush Hour 3,5174,PG-13,Action;Comedy;Crime,2007
623,Watchmen,13183,R,Action;Mystery;Science Fiction,2009
624,The Darkest Minds,445651,PG-13,Action;Adventure;Drama,2018
625,Beetlejuice,4011,PG,Fantasy;Comedy,1988
626,Infinite,581726,PG-13,Science Fiction;Action;Thriller,2021
627,Aladdin,812,G,Animation;Family;Adventure;Fantasy;Romance,1992
628,Black Hawk Down,855,R,Action;War;History,2001
629,Ghostbusters II,2978,PG,Comedy;Fantasy,1989
630,The Mask,854,PG-13,Romance;Comedy;Crime;Fantasy,1994
631,The Prestige,1124,PG-13,Drama;Mystery;Science Fiction,2006
633,Geostorm,274855,PG-13,Action;Science Fiction;Thriller,2017
634,Hocus Pocus 2,642885,PG,Fantasy;Comedy;Family,2022
635,Rampage,427641,PG-13,Action;Adventure;Science Fiction,2018
636,Ocean's Eleven,161,PG-13,Thriller;Crime,2001
637,Edge of Tomorrow,137113,PG-13,Action;Science Fiction,2014
638,The Interview,228967,R,Action;Comedy,2014
639,The Simpsons Movie,35,PG-13,Animation;Comedy;Family,2007
640,Peter Rabbit 2: The Runaway,522478,PG,Family;Comedy;Adventure;Animation,2021
641,Tropic Thunder,7446,R,Action;Comedy;Adventure;War,2008
642,Scream,646385,R,Horror;Mystery;Thriller,2022
643,Maleficent,102651,PG,Fantasy;Adventure;Action;Family;Romance,2014
644,Paper Towns,286565,PG-13,Mystery;Drama;Romance,2015
645,Pearl,949423,R,Horror;Drama,2022
646,True Romance,319,R,Action;Crime;Romance,1993
647,The Ice Age Adventures of Buck Wild,774825,PG,Animation;Comedy;Adventure;Family,2022
648,Frida,1214523,R,Documentary,2024
649,The Idea of You,843527,R,Romance;Comedy;Drama,2024
650,Incredibles 2,260513,PG,Action;Adventure;Animation;Family,2018
651,Flamin' Hot,626332,PG-13,Comedy;Drama,2023
652,Madagascar: Escape 2 Africa,10527,PG,Family;Adventure;Animation;Comedy,2008
653,13 Hours: The Secret Soldiers of Benghazi,300671,R,War;Action;History;Drama,2016
654,Hercules,184315,PG-13,Action;Adventure,2014
655,Lilo & Stitch,11544,PG,Animation;Family,2002
656,Brother Bear,10009,G,Adventure;Animation;Family,2003
657,2012,14161,PG-13,Action;Adventure;Science Fiction,2009
658,Mortal Kombat Legends: Scorpion's Revenge,664767,R,Animation;Action;Fantasy,2020
659,American Pie Presents: The Naked Mile,8275,R,Comedy,2006
660,Kingsman: The Golden Circle,343668,R,Action;Adventure;Comedy,2017
661,Tom & Jerry,587807,PG,Comedy;Family;Animation,2021
662,Jupiter Ascending,76757,PG-13,Science Fiction;Fantasy;Action,2015
663,Jupiter Ascending,76757,PG-13,Science Fiction;Fantasy;Action,2015
664,The Mummy Returns,1734,PG-13,Adventure;Action;Fantasy,2001
665,The Parent Trap,9820,PG,Comedy;Family;Romance,1998
666,Wrong Turn,630586,R,Horror;Thriller,2021
667,The Hunger Games: Mockingjay - Part 2,131634,PG-13,Action;Adventure;Science Fiction,2015
668,Back to the Future Part II,165,PG,Adventure;Comedy;Science Fiction,1989
669,Constantine,561,R,Fantasy;Action;Horror,2005
670,Thriller Night,118249,G,Animation;Music;Horror;Comedy,2011
671,Midsommar,530385,R,Horror;Drama;Mystery,2019
672,Maleficent: Mistress of Evil,420809,PG,Family;Fantasy;Adventure;Action,2019
673,Pokémon Detective Pikachu,447404,PG,Action;Adventure;Fantasy,2019
674,Contagion,39538,PG-13,Drama;Thriller;Science Fiction,2011
676,Hypnotic,536437,R,Mystery;Thriller;Action;Science Fiction,2023
677,Rambo III,1370,R,Action;Adventure;Thriller;War,1988
678,Thor: The Dark World,76338,PG-13,Action;Adventure;Fantasy,2013
679,Oblivion,75612,PG-13,Action;Science Fiction;Adventure;Mystery,2013
680,The Greatest Game Ever Played,15487,PG,Drama,2005
681,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),495764,R,Action;Crime,2020
682,The Great Wall,311324,PG-13,Action;Adventure;Fantasy,2016
683,Taken 2,82675,PG-13,Action;Crime;Thriller,2012
684,Breathe,720321,PG-13,Science Fiction;Mystery;Thriller,2024
685,Descendants 3,506574,PG,Family;TV Movie;Adventure;Fantasy,2019
686,Need for Speed,136797,PG-13,Action;Crime;Drama;Thriller,2014
687,Rambo: First Blood Part II,1369,R,Action;Adventure;Thriller;War,1985
688,The Iron Giant,10386,PG,Family;Animation;Science Fiction;Adventure,1999
689,Texas Chainsaw 3D,76617,R,Horror;Thriller,2013
690,Journey 2: The Mysterious Island,72545,PG,Adventure;Action;Science Fiction,2012
691,The Northman,639933,R,Action;Adventure;Fantasy,2022
692,Call Me by Your Name,398818,R,Romance;Drama,2017
693,Edward Scissorhands,162,PG-13,Fantasy;Drama;Romance,1990
694,Drive,64690,R,Drama;Thriller;Crime,2011
695,Madagascar 3: Europe's Most Wanted,80321,PG,Animation;Family;Comedy;Adventure,2012
696,Rings,14564,PG-13,Horror,2017
697,Teenage Mutant Ninja Turtles: Out of the Shadows,308531,PG-13,Action;Adventure;Comedy;Family;Science Fiction,2016
698,Men in Black,607,PG-13,Action;Adventure;Comedy;Science Fiction,1997
699,Colonia,318781,R,Drama;History,2015
700,The Boy in the Striped Pyjamas,14574,PG-13,Drama;War;History,2008
701,Indiana Jones and the Last Crusade,89,PG-13,Adventure;Action,1989
702,The Expendables,27578,R,Thriller;Adventure;Action,2010
704,Creed,312221,PG-13,Action;Drama,2015
706,Tomorrowland,158852,PG,Adventure;Family;Mystery;Science Fiction,2015
707,Transformers: The Last Knight,335988,PG-13,Action;Adventure;Science Fiction,2017
708,Quantum of Solace,10764,PG-13,Adventure;Action;Thriller;Crime,2008
709,Twister,664,PG-13,Action;Adventure;Drama,1996
710,The SpongeBob Movie: Sponge on the Run,400160,PG,Family;Animation;Fantasy;Adventure;Comedy,2020
711,The Meg,345940,PG-13,Action;Science Fiction;Horror,2018
712,A Good Day to Die Hard,47964,R,Action;Thriller,2013
713,Descendants,277217,G,Family;Music;Adventure;Comedy;Fantasy;TV Movie,2015
714,Hansel & Gretel: Witch Hunters,60304,R,Fantasy;Horror;Action,2013
716,Underworld,277,R,Fantasy;Action;Thriller,2003
717,The Hangover Part II,45243,R,Comedy,2011
718,American Wedding,8273,R,Comedy;Romance,2003
719,Shark Tale,10555,PG,Animation;Action;Comedy;Family,2004
720,Casino Royale,36557,PG-13,Adventure;Action;Thriller,2006
721,The Matrix Reloaded,604,R,Adventure;Action;Thriller;Science Fiction,2003
722,Spiral: From the Book of Saw,602734,R,Horror;Crime;Mystery,2021
723,Just Go with It,50546,PG-13,Comedy;Romance,2011
724,Maestro,523607,R,Drama;Romance;Music,2023
725,Ralph Breaks the Internet,404368,PG,Family;Animation;Comedy;Adventure,2018
726,Snatch,107,R,Crime;Comedy,2000
727,Angel Heart,635,R,Horror;Mystery,1987
728,The Menu,593643,R,Comedy;Thriller;Horror,2022
729,Legally Blonde,8835,PG-13,Comedy;Romance,2001
730,Rio,46195,G,Animation;Adventure;Comedy;Family,2011
731,The Purge: Election Year,316727,R,Action;Horror;Thriller,2016
732,Players,843617,R,Romance;Comedy,2024
733,Monster Hunter,458576,PG-13,Action;Fantasy;Adventure,2020
734,Hellboy,456740,R,Fantasy;Horror;Action;Adventure,2019
735,The Patriot,2024,R,Drama;History;War;Action,2000
736,Suburbicon,395458,R,Thriller;Crime;Drama;Mystery,2017
737,Dredd,49049,R,Action;Science Fiction,2012
738,Beast,760741,R,Thriller;Action;Horror,2022
739,After.Life,36419,R,Drama;Horror;Mystery;Thriller,2009
740,Beautiful Disaster,1016121,R,Romance;Drama;Comedy,2023
741,The Fate of the Furious,337339,PG-13,Action;Crime;Thriller,2017
742,Tinker Bell and the Lost Treasure,25475,G,Animation;Family;Adventure;Fantasy,2009
744,Dumb and Dumber,8467,PG-13,Comedy,1994
745,Tinker Bell,13179,G,Animation;Family;Adventure;Fantasy,2008
747,Bolt,13053,PG,Animation;Family;Adventure;Comedy,2008
748,Click,9339,PG-13,Comedy;Drama;Fantasy,2006
749,Scary Movie,4247,R,Comedy,2000
750,Cloudy with a Chance of Meatballs 2,109451,PG,Animation;Family;Comedy,2013
751,Sherlock Holmes,10528,PG-13,Action;Adventure;Crime;Mystery,2009
752,Smile,882598,R,Horror;Mystery;Thriller,2022
753,Armageddon,95,PG-13,Action;Thriller;Science Fiction;Adventure,1998
755,Wind River,395834,R,Crime;Drama;Mystery;Thriller,2017
756,Nightcrawler,242582,R,Crime;Drama;Thriller,2014
757,The Irishman,398978,R,Crime;Drama;History,2019
758,Knock Knock,263472,R,Thriller;Horror,2015
759,The Fabelmans,804095,PG-13,Drama,2022
760,Immaculate,1041613,R,Horror;Mystery;Thriller,2024
761,Jigsaw,298250,R,Horror;Mystery;Thriller,2017
762,A Haunting in Venice,945729,PG-13,Mystery;Thriller;Crime,2023
763,Evil Dead,109428,R,Horror,2013
764,Priscilla,1020006,R,Drama;Romance;Music,2023
766,Plane,646389,R,Action,2023
767,Army of Thieves,796499,R,Action;Thriller;Crime;Comedy,2021
768,Knock at the Cabin,631842,R,Thriller;Mystery;Horror,2023
769,Pacific Rim: Uprising,268896,PG-13,Action;Fantasy;Science Fiction;Adventure,2018
770,John Wick,245891,R,Action;Thriller,2014
771,Wrong Turn,9902,R,Horror;Thriller,2003
772,Now You See Me 2,291805,PG-13,Crime;Thriller;Action;Mystery,2016
773,Wifelike,1001835,R,Science Fiction;Mystery;Thriller,2022
774,Warcraft,68735,PG-13,Action;Adventure;Fantasy,2016
775,Life in a Year,447362,PG-13,Drama;Romance,2020
776,All of Us Strangers,994108,R,Romance;Drama;Fantasy,2023
777,65,700391,PG-13,Science Fiction;Action;Thriller,2023
778,Star Wars: Episode III - Revenge of the Sith,1895,PG-13,Adventure;Action;Science Fiction,2005
779,Dunkirk,374720,PG-13,War;Action;Drama,2017
780,Mission: Impossible - Rogue Nation,177677,PG-13,Action;Adventure,2015
